file,blockType,key,legacySection,missingField,legacyId,legacySymbol,keyField,reason,source
data/defs/ui/packages/legacy_imgui/game/buttonlayout1024.fit,GuiButton,game.buttonlayout1024.button.short_range_attack_defunct,Button1,helpDescMissing,300030,,,,
data/defs/ui/packages/legacy_imgui/game/buttonlayout1280.fit,GuiButton,game.buttonlayout1280.button.short_range_attack_defunct,Button1,helpDescMissing,300030,,,,
data/defs/ui/packages/legacy_imgui/game/buttonlayout1600.fit,GuiButton,game.buttonlayout1600.button.short_range_attack_defunct,Button1,helpDescMissing,300030,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiButton,game.choose_campaign.button.cancel_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,GuiButton,game.choose_campaign.button.accept_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiButton,game.mission_selection.button.next_button_in_lower_right_corner,CMButton0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.help_text_area,CMTextEntry3,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,GuiText,game.mission_selection.text.cbills_readout,CMTextEntry4,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_1.fit,GuiButton,game.mcl_cm_op1_1.button.mission_1,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_1.fit,GuiButton,game.mcl_cm_op1_1.button.mission_1,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_2.fit,GuiButton,game.mcl_cm_op1_2.button.mission_2,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_2.fit,GuiButton,game.mcl_cm_op1_2.button.mission_2,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_3.fit,GuiButton,game.mcl_cm_op1_3.button.mission_3,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_3.fit,GuiButton,game.mcl_cm_op1_3.button.mission_3,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_4.fit,GuiButton,game.mcl_cm_op1_4.button.mission_4,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_4.fit,GuiButton,game.mcl_cm_op1_4.button.mission_4,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_5.fit,GuiButton,game.mcl_cm_op1_5.button.mission_5,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_5.fit,GuiButton,game.mcl_cm_op1_5.button.mission_5,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_6,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_6,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_7,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_7,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_8,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_8,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_9,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,GuiButton,game.mcl_cm_op1_6.button.mission_9,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_1.fit,GuiButton,game.mcl_cm_op2_1.button.mission_10,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_1.fit,GuiButton,game.mcl_cm_op2_1.button.mission_10,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_11,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_11,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_12,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_12,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_13,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,GuiButton,game.mcl_cm_op2_2.button.mission_13,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_14,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_14,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_15,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_15,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_16,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_16,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_17,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,GuiButton,game.mcl_cm_op2_3.button.mission_17,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_1.fit,GuiButton,game.mcl_cm_op3_1.button.mission_18,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_1.fit,GuiButton,game.mcl_cm_op3_1.button.mission_18,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_19,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_19,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_20,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_20,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_21,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_21,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_22,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,GuiButton,game.mcl_cm_op3_2.button.mission_22,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_3.fit,GuiButton,game.mcl_cm_op3_3.button.mission_23,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_3.fit,GuiButton,game.mcl_cm_op3_3.button.mission_23,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_4.fit,GuiButton,game.mcl_cm_op3_4.button.mission_24,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_4.fit,GuiButton,game.mcl_cm_op3_4.button.mission_24,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission1,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission1,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission2,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission2,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission3,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission3,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission4,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission4,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission5,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiButton,game.mcl_cm_op_sample.button.mission5,Button4,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,GuiText,game.mcl_cm_op_sample.text.text,Text0,runtimeTextPreviewMissing,27654,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_1_mission.fit,GuiButton,game.mcl_cm_op_sample_1_mission.button.mission_2,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_1_mission.fit,GuiButton,game.mcl_cm_op_sample_1_mission.button.mission_2,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button_01,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiButton,game.mcl_cm_op_sample_2_missions.button.button_01,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,GuiText,game.mcl_cm_op_sample_2_missions.text.text,Text0,runtimeTextPreviewMissing,27654,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_19,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_19,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_20,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_20,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_21,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,GuiButton,game.mcl_cm_op_sample_3_missions.button.mission_21,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_14,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_14,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_15,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_15,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_16,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_16,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_17,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,GuiButton,game.mcl_cm_op_sample_4_missions.button.mission_17,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_1.fit,GuiButton,game.mcl_cm_opgeneric_1.button.mission_2,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_1.fit,GuiButton,game.mcl_cm_opgeneric_1.button.mission_2,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button_01,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiButton,game.mcl_cm_opgeneric_2.button.button_01,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,GuiText,game.mcl_cm_opgeneric_2.text.text,Text0,runtimeTextPreviewMissing,27654,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_19,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_19,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_20,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_20,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_21,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,GuiButton,game.mcl_cm_opgeneric_3.button.mission_21,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_14,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_14,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_15,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
